,Service,Type,Rating,Hires,Price,Zip Code
0,"TLC Handy, LLC",78,5,7,,21202
1,Alex Services,78,5,7,,21202
2,ALEX WOOD WORKS AND MULTI SERVICES,78,4.5,5,,21202
3,Demetrius Robinson,78,5,103,,21202
