,Service,Type,Rating,Hires,Price,Zip Code
0,J&J Steam Cleaning,253,5,155,45,19901
1,Kwik Dry Total Cleaning,253,5,192,25,19901
2,S.R.K Carpet Cleaning LLC,253,5,15,20,19901
3,Hampton-Enterprises of Delaware Inc.,253,4.5,14,,19901
