,Service,Type,Rating,Hires,Price,Zip Code
0,City of Trees,157,5,56,,95814
1,Rodriguez Gardening,157,4.5,276,,95814
2,A+Gardening Services,157,4.5,240,,95814
3,LawnStarter Lawn Care,157,4,162,29,95814
4,A-1 Prestige Tree Service,157,5,4,,95814
5,Junk Responders,157,5,48,,95814
6,Premier Garden & Landscape,157,4.5,156,,95814
7,Forever Green yard maintenance,157,,,,95814
