,Service,Type,Rating,Hires,Price,Zip Code
0,Salt Lake City Area Crisy S.,291,5,104,80/session,84111
1,WELL COACHED LIFE & GRIT Kids,291,5,47,200,84111
2,Joan Warren Therapy,291,5,531,120,84111
3,"Dr. Clinton Bullock, Ed.D., CPC",291,5,27,75/session,84111
4,"Emotional Healing & RTT Hypnotherapy Fischer, MD",291,5,74,170,84111
5,Life Bridge Coaching,291,5,374,125,84111
6,Lightworks Therapy,291,5,25,125,84111
7,Guidance Motivational Counseling,291,5,19,50/session,84111
8,Dr. Carla McGowan Counselor/ Master Life Coach,291,5,76,110,84111
9,ISO Life Coaching Services,291,5,18,250,84111
10,Mind Body Spirit,291,5,40,50/session,84111
11,Cheryl Lister,291,5,6,150,84111
12,Agape Christian Therapy/Counseling,291,5,12,70,84111
13,Scott Harrison,291,5,45,100,84111
14,"Nancy More, Marriage & Relationship Coach",291,5,204,85,84111
15,Ellev8 Movement,291,5,43,111,84111
16,Don Foor,291,5,240,100,84111
17,"Providence Holistic Counselor, Coach & Reiki",291,5,56,80,84111
18,Jeff Yalden,291,5,2,100/session,84111
19,Elate Life Coaching,291,5,2,,84111
20,Jeffrey Batton,291,5,24,125,84111
21,Embracing Self - Life Coaching & Counseling,291,5,6,50/session,84111
22,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",291,5,16,85/session,84111
23,"Heather Siegel, Mind/Body and Life Specialist",291,5,11,70/session,84111
24,Hunter Coaching and Hypnotherapy,291,4.5,17,100,84111
25,"Daniel Gopin, LPC",291,5,100,110,84111
26,The Nairubbean LLC,291,5,5,100,84111
27,Harrison Pastoral Services,291,5,6,135/session,84111
28,Hypnosis At Kinetic Healing Connection,291,5,16,,84111
29,Lisa Moore-Kerigan,291,5,2,80/session,84111
