,Service,Type,Rating,Hires,Price,Zip Code
0,Beau Gardner,7,5,142,"1,000",78701
1,"Bodies By Akeem, LLC",7,5,8,75,78701
2,Execute Training,7,5,8,40,78701
3,ISAAK HAWK COACHING,7,5,52,60,78701
4,TMaura,7,5,,135,78701
5,RX Fit,7,5,21,100,78701
6,Pure Ambition,7,5,95,60,78701
7,Markstrong Training,7,5,11,50,78701
8,Xavier Sanchez,7,5,2,30,78701
9,Justin Cayton,7,5,,70,78701
10,Wave Fitness $270 for 10x60min,7,5,20,27,78701
11,Klasik Fit,7,5,36,,78701
12,Rising Tide Wellness,7,5,,55,78701
13,Med Tabar,7,5,,70,78701
14,Kickoff: Daily remote training for $3/day,7,5,,,78701
15,Kanthaka Personal Trainers and Yoga Instructors,7,4.5,52,42,78701
16,Elite Training,7,5,2,60,78701
17,"Renee Bartlett, Personal Trainer, M.A. Kinesiology",7,5,9,65,78701
18,Nathan P Fitness,7,5,8,75,78701
19,Odd Fit LLC,7,5,,50,78701
20,Platinum Fitness Co,7,5,,250,78701
21,First Choice Fit Personal Training,7,5,6,75,78701
22,Aimee Huffman: Yoga Instructor & Health Coach,7,5,27,80,78701
23,Runonheart Personal Training Fitness and Nutrition,7,5,18,65,78701
24,Zion Health and Wellness,7,5,298,60,78701
25,BFIT Transformation Programs,7,5,2,60,78701
26,"GIRLS ONLY, 📍LOS ANGELES/ OFFER REMOTE TRAINING",7,5,64,110,78701
27,HypertroFit LLC,7,5,185,255,78701
28,Wave Fitness,7,5,30,27,78701
29,"Dr Val Fiott, Health, Fitness & Wellness Coach",7,5,,100,78701
