,Service,Type,Rating,Hires,Price,Zip Code
0,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",277,5,16,65/session,23219
1,Create my Weight: Health & Weight Loss Coaching,277,5,15,100,23219
2,Nolan King's Nutrition and Training,277,5,750,199,23219
3,Mission Nutrition Therapy by Laila,277,5,11,175,23219
4,Claudia Steuart - Health and Weight Loss Coach,277,5,66,50,23219
5,Klasik Fit,277,5,37,,23219
6,X-Factor Athletic Performance,277,5,17,29/session,23219
7,Weightloss For Busy Proffessionals,277,5,,,23219
8,Shape 2 Tone,277,5,292,55,23219
9,Strong Pure & Simple,277,5,49,99,23219
10,Lifelong Lifestyles,277,5,15,120,23219
11,Beau Gardner,277,5,145,100,23219
12,"First Impression Training, F.I.T.",277,5,11,,23219
13,Dr. Terri Widdick ⭐️,277,5,30,,23219
14,The Fitness Rebellion | Nutrition & Health Coach,277,5,4,57,23219
15,Fitbasics by Ana,277,5,19,125,23219
16,Coach Xavier - Daily Human Performance Specialist,277,5,183,40/session,23219
17,Body Evolution 🍃 💪🏼,277,5,212,170,23219
18,Stubbs Fitness,277,5,13,75,23219
19,eVOLV Strong,277,5,6,60,23219
20,Dearing_Fitness,277,5,,,23219
21,Body Upgrade,277,5,284,35,23219
22,Fitness With Morph (Train like a Pro),277,5,,35,23219
23,Hybrid Fitness & Physio,277,5,4,100,23219
24,"Health, Fitness Trainer & Competition Prep Coach",277,5,93,150,23219
25,Get Fit with Brit,277,5,,,23219
26,Sebsbest LLC.,277,5,3,40,23219
27,Kim Coya,277,5,6,75,23219
28,HypertroFit LLC,277,5,188,170,23219
29,BodyWorks byAnn,277,5,12,200,23219
