,Service,Type,Rating,Hires,Price,Zip Code
0,Valiant Appraisal Services,200,5,,,19103
1,Prosperity Real Estate & Investments Services,200,5,19,1,19103
2,Smart Choice Inspections LLC,200,5,84,295,19103
3,Gateway Home Inspection Services,200,5,41,275,19103
4,John Puccio,200,,3,,19103
5,"Michael J Robinson, Appraiser",200,,3,,19103
6,Eclipse Inspection & Property Services,200,5,40,300,19103
7,Priority Inspections,200,5,22,200,19103
8,Top Inspections LLC,200,5,3,350,19103
9,Real Estate Inspections,200,5,22,325,19103
10,A Affordable Home Inspector LLC,200,5,2,199,19103
11,Brady Property Services,200,5,4,,19103
12,Foundation Home Inspections LLC,200,5,41,400,19103
