,Service,Type,Rating,Hires,Price,Zip Code
0,PAINT-TECS of Atlanta,73,4.5,49,,30303
1,Handy Pressure Washing LLC,73,5,27,,30303
2,Dream Shiners,73,5,13,,30303
3,Painting solutions,73,5,8,,30303
4,Xtreme Xterior Cleaning LLC,73,4.5,9,,30303
5,DVELEZIA and B.O.R. (Upto 30% under most CO.'s),73,5,,,30303
6,Bolgon construction and cleaning services,73,4.5,10,,30303
7,CF One Maintenance,73,5,25,,30303
8,All Wash pressure wash llc,73,5,7,,30303
9,Genesis carpenter and pro tile,73,5,3,,30303
