,Service,Type,Rating,Hires,Price,Zip Code
0,Cortes CPA PLC,18,5,12,,85001
1,KC Accounting LLC,18,5,10,50/hour,85001
2,"Arizona State Accounting Services, LLC",18,4.5,193,50/hour,85001
3,"ePro Books & Taxes, LLC",18,5,34,50/hour,85001
4,"KT Solutions, LLC",18,5,,60/hour,85001
5,Sanel Accounting & Business Consulting Services,18,5,,40/hour,85001
6,Meredith Accounting,18,5,9,50/hour,85001
7,"Arrington Accounting & Tax Services, LLC",18,4.5,30,75/hour,85001
8,Williams Business Solutions,18,5,71,50/hour,85001
9,Lucenti Group Financial Services,18,5,4,50/hour,85001
10,Michael Johnson CPA,18,5,3,40/hour,85001
11,Ryan N Pape CPA PLLC,18,5,2,79/hour,85001
12,Adroit Financial Services,18,5,,45/hour,85001
13,"GeneralCents Accounting, LLC",18,5,14,184/hour,85001
14,"Taxanista - CPA, IRS Enrolled Agent, CMA",18,4.5,63,,85001
15,ANS Business Services,18,4,29,30/hour,85001
16,Small Business Accounting - AZ,18,,,55/hour,85001
17,AZ Easy CPA,18,5,,120/hour,85001
18,M&T / Mike's Books - AZ,18,,,,85001
19,Stonikas Tax Advisors LLC,18,5,,,85001
20,Gearhart Bookkeeping,18,,,,85001
21,Estrella Bookkeeping,18,,,65/hour,85001
22,Extraordinary Bookkeeping Services,18,5,8,50/hour,85001
23,Cortes CPA PLC,18,5,,,85001
24,Suzanna Bryant,18,,,25/hour,85001
25,"eBookkeepers, LLC",18,5,,,85001
26,Kay's Accounting Services,18,,,55/hour,85001
27,"CFO On Call, LLC",18,5,65,,85001
