,Service,Type,Rating,Hires,Price,Zip Code
0,PMU by Sabrina,478,4.5,22,75/hour,21202
1,Makeup Artist Breezo,478,5,20,80/hour,21202
2,Hilendas Alluring Makeup,478,5,3,75/hour,21202
3,Supreme Makeup & Hair Designs,478,5,253,95/hour,21202
4,Faces by Emmy,478,5,151,80/hour,21202
5,Bijin skincare studio,478,5,4,95/hour,21202
6,JL Beauty,478,5,10,75/hour,21202
7,MaireMakeup,478,5,13,76/hour,21202
8,Glam x Glow beauty,478,5,51,100/hour,21202
9,JussSavvy Beauty,478,4.5,24,,21202
10,ANIE MAKEUP,478,5,38,150/hour,21202
11,Makeup by Ivelina,478,5,115,80/hour,21202
12,Makeup Design By Brittany Tuleja,478,5,2,200/hour,21202
13,Pluïs Belle,478,5,31,60/hour,21202
14,Heart & Soul Artistry,478,5,22,75/hour,21202
15,Impaired Artistry Institute💋,478,5,98,60/hour,21202
16,Artistry Crowning Beauty * Artistry & Aesthetics,478,5,33,80/hour,21202
17,Beauty by Essence,478,5,12,50/hour,21202
18,Bri Soffa Makeup Artistry,478,5,422,125/hour,21202
19,Inspire beauty studio LV,478,5,29,90/hour,21202
20,Hello Beautiful You,478,5,20,50/hour,21202
21,The Makeup Doctor @themakeupdoc,478,5,42,100/hour,21202
22,Keri x Beauty,478,5,8,75/hour,21202
23,BeautyMarkArtistry,478,5,18,150/hour,21202
24,Desireé Thomas,478,5,15,75/hour,21202
25,Ovation Beauty LLC,478,5,15,75/hour,21202
26,Lesley loves Lipstick,478,5,55,60/hour,21202
27,Krissy Faces,478,5,23,25/hour,21202
28,A.M.P. Bridal and Event Hair & Makeup Artistry,478,5,18,85/hour,21202
29,Almaz Does Beauty,478,5,14,,21202
