,Service,Type,Rating,Hires,Price,Zip Code
0,Knox Charlotte Studios,422,5,23,,23219
1,My Life PhotoBooks - Patty Hanson,422,5,8,,23219
2,My Life PhotoBooks - Rhonda Anderson,422,5,23,,23219
3,My Life PhotoBooks LLC - Suzanne Harris,422,5,,,23219
4,Dawn's Craft Room,422,5,,,23219
5,CustomKickIts,422,4.5,2,,23219
6,Snapdivadesigns,422,5,14,,23219
7,Events by Polly,422,5,42,,23219
8,PSG Photo Solutions LLC,422,5,15,,23219
9,Rare Craft Scrapping Services,422,4.5,,,23219
10,My Life Photo Books - Kimberly Spurlock,422,,,,23219
11,Memorable Legacy,422,5,,,23219
12,Passionate about Teaching,422,4.5,5,,23219
