,Service,Type,Rating,Hires,Price,Zip Code
0,"Mosaic Consulting & Tax, PC",327,5,136,250,20001
1,Tax Help of Carrollton,327,5,66,175,20001
2,"Steve Shapiro, EA",327,4.5,57,179,20001
3,TAXLADY2U LLC,327,5,17,175,20001
4,"Financial Solutions, Inc.",327,5,67,150,20001
5,T & Y CPA Services,327,5,2,,20001
6,Perkins Total Tax & Accounting Solutions,327,5,168,200,20001
7,"TFG, LLC",327,5,75,199,20001
8,Shaw Tax Service,327,5,114,165,20001
9,Fidelis CPA,327,5,123,175,20001
10,Who's Your Tax Man? LLC,327,4.5,211,225,20001
11,Yellow Rose Tax/Business Services,327,5,8,,20001
12,"CM Business Solutions, LLC",327,5,36,130,20001
13,"Benedict George, LL.B, CPA",327,5,18,125,20001
14,Tax Genius,327,5,117,249,20001
15,JCC & Associates LLC,327,5,27,200,20001
16,Tax Geaks,327,5,53,,20001
17,Quality Tax Service,327,5,46,175,20001
18,Accounting Tax USA,327,4.5,53,250,20001
19,Sage Systems Accounting Services,327,5,2,140,20001
20,Number Sense Accounting & Bookkeeping Services,327,5,12,150,20001
21,Top's Noble Tax Services,327,4.5,46,199,20001
22,Swarbrick Tax Services,327,5,31,275,20001
23,Michael Verderosa CPA P.C.,327,5,44,200,20001
24,Advantage Business Resources,327,5,9,250,20001
25,"Kenneth P. Rapoport CPA, Ltd.",327,4.5,7,300,20001
26,KMT Accounting & Tax Services LLC,327,5,41,180,20001
27,"IRS Tax Solutions (Austin, TX)",327,5,29,,20001
28,Bayya Tax & Accounting LLC,327,5,2,250,20001
29,JMax Accounting & Tax,327,5,6,175,20001
