,Service,Type,Rating,Hires,Price,Zip Code
0,The Minimalist LLC - Organizing/Packing/Unpacking,61,5,24,50/hour,83702
1,All Kinds of Investments LLC.,61,5,43,55/hour,83702
2,Terry Melvin Construction,61,5,,,83702
3,CDB CONSTRUCTION,61,3.5,14,,83702
4,Korky Kristin’s Residential Kleaning LLC,61,4.5,34,"5,003/hour",83702
5,Pugs life llc,61,5,19,60/hour,83702
