,Service,Type,Rating,Hires,Price,Zip Code
0,Pur360,168,5,56,,33602
1,Breathe Easy Mold Removal,168,5,9,,33602
2,Mold Zero,168,4.5,90,,33602
3,My Mold Masters LLC,168,5,18,,33602
4,4 Elements Restoration LLC,168,5,33,,33602
5,"ARKO UV, Inc.",168,5,3,,33602
6,Restoration 1 of Tampa Bay,168,5,9,,33602
7,Graystone Restoration,168,4.5,,,33602
8,EPS Lakeland (Environmental Protective Solutions),168,5,11,,33602
9,NanoGuardCP,168,5,9,,33602
10,Master Consulting Services LLC,168,5,,,33602
11,United Water Restoration Group,168,4.5,3,,33602
12,Properties Best Indoor Air Solutions,168,5,,450/on-site,33602
13,Junior Sammy Restoration,168,5,3,50/on-site,33602
14,Libra Builders,168,5,,,33602
15,"Shipman Restoration, LLC",168,5,8,,33602
16,"Industrial Hygiene Consulting, Corp",168,,,,33602
