,Service,Type,Rating,Hires,Price,Zip Code
0,Strength & Healing with Stephanie,10,5,15,85/session,20001
1,Going Yogue,10,5,85,69/session,20001
2,Kanthaka Trainers on Demand,10,5,,,20001
3,DeepElevation,10,5,518,70/session,20001
4,Elemental Wellness,10,5,67,75/session,20001
5,"Flow With Coco, LLC",10,5,6,45/session,20001
6,"Anika Love Yoga, LLC",10,5,,,20001
7,"Peaceful Mind Yoga Therapy - Falls Church, VA",10,5,39,90/session,20001
8,WarriorOne Yoga,10,5,,,20001
9,Cosset,10,4.5,3,75/session,20001
10,Tianna Christine Yoga & Wellness,10,5,17,120/session,20001
11,Reset Yoga Collective LLC,10,5,12,,20001
12,Yoga by Kate Shin,10,5,,125/session,20001
13,Kseniya Tsoi,10,5,11,100/session,20001
14,Anna Lynch,10,5,,125/session,20001
15,The Compassionate Yogi,10,5,,40/session,20001
16,Jewels Pena,10,5,,,20001
17,Hear & Health LLC,10,,,,20001
18,Obsidian Black,10,,,65/session,20001
19,Bianca Ardito,10,5,,80/session,20001
20,Jessica Lyn,10,5,5,80/session,20001
21,Liz Bumgarner,10,,,60/session,20001
