,Service,Type,Rating,Hires,Price,Zip Code
0,Mac House Calls NYC,21,5,76,100,72201
1,SUPRASEED Technologies LLC,21,5,,10,72201
2,MorTech Computers (Remote Repair & IT Support),21,5,258,49,72201
3,James Sampson III,21,5,7,45,72201
4,Terrell Computer Consultant LLC,21,5,88,90,72201
5,"B & L Computer Solutions, LLC",21,5,41,50,72201
6,Needs-First Tech,21,5,33,45,72201
7,Keynetik LLC,21,5,,,72201
8,That Tech Jeff,21,5,755,49,72201
9,theITDGroup LLC,21,5,558,75,72201
10,CSO - Computer Support Online,21,5,6,65,72201
11,ABritto Services LLC,21,5,,57,72201
12,SURYA SHARMA,21,5,42,99,72201
13,Ybm sales & services,21,5,,,72201
14,A Tech Solution,21,5,21,105,72201
15,Stephen Kalbach Photography/Finger Lakes Drone LLC,21,5,25,50,72201
16,"ACSP IT Support, LLC",21,5,3,95,72201
17,EZPC Support,21,5,,,72201
18,Wireless Rxx,21,5,21,20,72201
19,"One Source Datacom, LLC",21,5,,45,72201
20,Patriot ProTech,21,5,9,100,72201
21,Computer solutions now,21,5,2,40,72201
22,Bauman's Computer Solutions,21,4.5,25,,72201
23,Freelance Computers LLC,21,5,,,72201
24,Tv/Camera Mounting and More,21,5,58,62,72201
25,Surge Technology Partners,21,5,11,,72201
26,TekRenu LLC,21,,,50,72201
27,1 STOP CONNECT - Phone & Computer Shop,21,4.5,,65,72201
28,Sustainable Computing,21,5,55,80,72201
29,CHARLESTON DATA SERVICE,21,5,5,120,72201
