,Service,Type,Rating,Hires,Price,Zip Code
0,DuPage Accounting Solutions,18,5,2,50/hour,60176
1,Masry Accounting And Tax Services,18,5,118,75/hour,60176
2,J&R Accounting Group LLC,18,4.5,139,50/hour,60176
3,Salvato Tax and Accounting,18,5,58,75/hour,60176
4,Haussner LLC,18,5,28,,60176
5,Xpert Bookkeeping Plus,18,5,3,50/hour,60176
6,Mobile Accounting,18,5,,50/hour,60176
7,KMT Accounting & Tax Services LLC,18,5,41,85/hour,60176
8,"Tax Advantage Solutions, Inc.",18,5,10,,60176
9,Consultax Inc.,18,5,6,50/hour,60176
10,SWM PLANNING LLC,18,5,3,200/hour,60176
11,"One Accountant by MAK Bookkeeping, Inc.",18,5,,,60176
12,Alexa CPA Group,18,4.5,30,65/hour,60176
13,Emmett Financial Services,18,5,12,,60176
14,Tip Tax Solutions,18,4.5,32,36/hour,60176
15,Darryl Bulliner,18,,,45/hour,60176
16,"Kenneth P. Rapoport CPA, Ltd.",18,4.5,7,,60176
17,"Financial Solutions, Inc.",18,5,67,55/hour,60176
18,"MTG Accounting &Tax, LLC",18,5,93,75/hour,60176
19,RAS Consulting,18,5,,,60176
20,ENY BOOKKEEPING AND TAX SOLUTIONS,18,5,4,50/hour,60176
21,Chicago Transom Partners,18,5,,50/hour,60176
22,JB Tax LLC,18,5,17,,60176
23,Lineal CPA,18,4.5,76,47/hour,60176
24,Seals Tax Services,18,5,,,60176
25,Heights Financial Management,18,,,,60176
26,MBTAC CPA Firm,18,5,,150/hour,60176
27,Steph's Bookkeeping Service,18,5,6,50/hour,60176
28,Bass Bookkeeping and Business Services,18,5,,50/hour,60176
29,"LJP Accounting Services, Ltd",18,5,,60/hour,60176
