,Service,Type,Rating,Hires,Price,Zip Code
0,Gianni Electrical,59,5,33,60/consult,28105
1,On Time Electrical,59,4,63,27/consult,28105
2,"MACK ELECTRIC LLC,NC",59,5,282,,28105
3,EcoGreen Home Services,59,5,66,,28105
