,Service,Type,Rating,Hires,Price,Zip Code
0,Wallpaper Installation,254,5,178,,77002
1,Bourassa Wallpaper Installation & Painting,254,4.5,148,,77002
2,JM Wallcovering,254,5,13,,77002
