,Service,Type,Rating,Hires,Price,Zip Code
0,PJ Solar Panel Cleaning & Bird Proofing LLC,223,5,218,125,90013
1,López Cleaning,223,5,274,150,90013
2,Brighter Home,223,5,3,108,90013
3,West Windows Washing,223,5,24,,90013
4,Ever Clean,223,5,471,60,90013
5,LUX Window Washing LLC,223,5,6,100,90013
6,WASHING RACCOONS,223,4.5,63,100,90013
7,E & D Window Cleaning,223,4.5,128,95,90013
8,Harpy Solar & Roof Cleaning,223,5,,,90013
9,Pure Cure solar panel cleaning,223,5,,99,90013
10,Diamond Window Washing,223,4.5,34,100,90013
11,Intense Solar,223,5,,150,90013
12,We Kud Pressure wash,223,5,,200,90013
13,OC Window Washing,223,5,3,50,90013
