,Service,Type,Rating,Hires,Price,Zip Code
0,Forever Green Landscape LLC,227,5,20,30/consult,89101
1,Dragon landscaping,227,5,19,,89101
2,Jefferson's Outdoor Landscaping & Design,227,4,5,150/consult,89101
3,Jefferson's Irrigation & Maintenance,227,4,13,250/consult,89101
