,Service,Type,Rating,Hires,Price,Zip Code
0,Mack & Son Electric,59,4.5,66,50/consult,12207
1,JJM ELECTRIC,59,5,32,50/consult,12207
2,Prism Services,59,4.5,14,75/consult,12207
3,"Fogg Electric, LLC",59,5,,,12207
