,Service,Type,Rating,Hires,Price,Zip Code
0,Makeup by MilangelS ✨,26,5,41,85,28105
1,Makeup by Melinda Nicole,26,5,61,73,28105
2,natashasimoneartistry,26,5,91,65,28105
3,Love n’ Glow,26,5,22,95,28105
4,Makeup Artistry ByBlanche,26,5,74,95,28105
5,ShyneWithChy LLC,26,5,,,28105
6,Beauty with Diree,26,4.5,11,80,28105
7,ZeluxeBeauty,26,5,19,70,28105
8,Makeup By Pallak,26,5,9,100,28105
9,Glamora Beauté,26,5,5,50,28105
10,The Blush Effect by Tiang Elam,26,5,4,70,28105
11,The Girlfriends Glam Company,26,5,2,95,28105
12,Hair by Heather,26,5,20,,28105
13,The Queen Boutique & Makeup Bar LLC,26,5,2,55,28105
14,Makeup Twin Bridal Artistry,26,5,26,,28105
15,Glow With Kyrah,26,5,6,80,28105
16,Jas'd Up By Jasman,26,5,,,28105
17,Bare Beauty Experience,26,4.5,17,90,28105
18,Sunset Artistry Makeup Services,26,5,,70,28105
19,Sarah at Hair Artistry,26,5,11,85,28105
20,Somie's_art,26,5,,,28105
21,Pixibomb,26,5,,,28105
22,Lola’s Nail Closet,26,5,,100,28105
23,Belleza By Jasleen,26,5,11,80,28105
24,FAB BEAUTY AND SKIN,26,5,,75,28105
