,Service,Type,Rating,Hires,Price,Zip Code
0,West Coast Pressure Wash,195,5,,100,90013
1,WASHING RACCOONS,195,4.5,63,99,90013
2,MARTINI exterior cleaning,195,4.5,30,125,90013
3,Flux Restoration Inc,195,5,,,90013
4,Pro Carpet & Upholstery Care,195,5,19,250,90013
5,Vertueux Conscient LLC,195,5,,75,90013
6,Impressions Commercial Maintenance,195,5,57,,90013
7,Diamond Window Washing,195,4.5,34,120,90013
8,R. E. Temple Painting,195,5,8,,90013
9,Harpy Solar & Roof Cleaning,195,5,,,90013
10,"HomeSmiles - Los Angeles, CA",195,4,8,149,90013
11,Global Industrial Construction,195,5,,115,90013
12,Wekud Pressure Wash,195,5,,255,90013
13,Ramirez Mobile Truck Wash LLC,195,,,,90013
14,We Kud Pressure wash,195,5,,,90013
15,OC Window Washing,195,5,3,125,90013
16,Al handyman,195,1,,180,90013
