,Service,Type,Rating,Hires,Price,Zip Code
0,Colony Construction,6,4.5,27,,95814
1,WDS Remodeling & Renovation,6,5,18,,95814
2,Rose Remodeling,6,5,,,95814
3,Lunas handyman.,6,5,5,,95814
4,CDL Construction,6,5,3,,95814
5,The Bath Biz,6,5,,,95814
6,R&R General Contracting,6,5,2,,95814
7,Anlos Remodeling & Painting Services,6,5,,,95814
8,Amador Construction,6,5,,,95814
9,"Spectrum One, Inc.",6,4,30,,95814
10,Business Design Services,6,5,2,,95814
11,Concept Interior Design Studio,6,5,2,,95814
12,Precision Home Services,6,,,,95814
