,Service,Type,Rating,Hires,Price,Zip Code
0,"XOA Tax, CPA & Accounting Firm",327,5,27,180,90013
1,"Mosaic Consulting & Tax, PC",327,5,136,250,90013
2,Tax Help of Carrollton,327,5,66,175,90013
3,"Steve Shapiro, EA",327,4.5,57,179,90013
4,"Financial Solutions, Inc.",327,5,67,150,90013
5,Vikash Jhunjhunwala,327,4.5,22,,90013
6,T & Y CPA Services,327,5,2,,90013
7,TAXLADY2U LLC,327,5,17,175,90013
8,Perkins Total Tax & Accounting Solutions,327,5,168,200,90013
9,Shaw Tax Service,327,5,114,165,90013
10,HYGPJ Financials,327,5,75,225,90013
11,Who's Your Tax Man? LLC,327,4.5,211,225,90013
12,Yellow Rose Tax/Business Services,327,5,8,,90013
13,"Benedict George, LL.B, CPA",327,5,18,125,90013
14,Tax Genius,327,5,117,249,90013
15,Tax Geaks,327,5,53,,90013
16,Quality Tax Service,327,5,46,175,90013
17,Bayya Tax & Accounting LLC,327,5,2,250,90013
18,Sage Systems Accounting Services,327,5,2,140,90013
19,Number Sense Accounting & Bookkeeping Services,327,5,12,150,90013
20,"Sabu Syriac CPA,MBA",327,5,85,350,90013
21,"TFG, LLC",327,5,75,199,90013
22,Daleyn Accountancy,327,5,45,370,90013
23,Top's Noble Tax Services,327,4.5,46,199,90013
24,Advantage Business Resources,327,5,9,250,90013
25,"Kenneth P. Rapoport CPA, Ltd.",327,4.5,7,300,90013
26,DH Financial,327,5,12,150,90013
27,Thomas Hawbaker CPA PLLC,327,5,3,,90013
28,KMT Accounting & Tax Services LLC,327,5,41,180,90013
29,"IRS Tax Solutions (Austin, TX)",327,5,29,,90013
