,Service,Type,Rating,Hires,Price,Zip Code
0,MJR Services,61,5,171,75/hour,21202
1,Haven at Home Organizing,61,5,18,65/hour,21202
2,Closet America,61,4.5,23,,21202
3,"Organizing Made EZ, LLC",61,5,188,90/hour,21202
4,Blessed Hands Cleaning Services,61,5,8,40/hour,21202
5,"Joy & Space, LLC",61,5,15,80/hour,21202
6,Ez Organizing Solutions LLC,61,5,32,65/hour,21202
7,Clutter Corrections by Corliss🌟,61,5,22,80/hour,21202
8,Zen Home Organizing,61,5,,65/hour,21202
9,Chris Curtis,61,5,,50/hour,21202
10,Rose Organizes,61,5,2,75/hour,21202
11,Locklear Cleaning Co.,61,5,5,25/hour,21202
12,Elohim Construction LLC,61,5,2,,21202
13,JK Organizing LLC,61,,,60/hour,21202
14,GinaTheFashionista,61,5,,50/hour,21202
15,De-Clutter by Debbie,61,5,9,40/hour,21202
16,Lyken,61,5,36,60/hour,21202
17,Charm City Handy Boys,61,4,2,45/hour,21202
18,LUXX Lifestyle Management,61,5,4,60/hour,21202
19,The Washington Building Group,61,5,,,21202
20,Lathioh Designs and Custom Closets,61,5,,60/hour,21202
21,BUILDM: Commercial Design/Build,61,5,5,,21202
22,RGGENERAL CONTRACTOR LLC,61,4,2,,21202
23,Neatly Packaged Vibes,61,5,,75/hour,21202
24,One to Zen Organizing,61,4.5,4,80/hour,21202
25,Refined x Design,61,5,,50/hour,21202
26,"PinoWorks, LLC",61,4.5,21,,21202
27,Simplicity in Design by DL Interiors,61,,,30/hour,21202
