,Service,Type,Rating,Hires,Price,Zip Code
0,Divine Hands Painting and Handyman Services,80,5,74,150/service,32301
1,Diaz Painting Corp,80,5,13,,32301
2,S and J Small Home Repair,80,4.5,,125/service,32301
3,Whole House Handyman,80,5,26,25/service,32301
