,Service,Type,Rating,Hires,Price,Zip Code
0,EFIL - Energy 1st Golf,472,5,173,150/hour,30303
1,GreenLifeGolf,472,5,72,100/hour,30303
2,Accelerized Golf,472,5,72,125/hour,30303
