,Service,Type,Rating,Hires,Price,Zip Code
0,Meridith Alexander / GRIT Mindset Academy,9,5,139,175/session,20001
1,Fawn Miller Coaching for Women,9,5,41,247/session,20001
2,Dr. Elizabeth Levitin Certified Coach,9,5,24,450/session,20001
3,Robyn's Couch,9,4.5,23,125/session,20001
4,Jim McCoy,9,5,83,125/session,20001
5,"Teach, Encourage, Inspire LLC",9,5,9,165/session,20001
6,Lisability Coach,9,5,7,75/session,20001
7,"Yours Truly, Holistic Health and Wellness LLC",9,5,30,150/session,20001
8,Fitness & Wellness Coaching,9,5,3,250/session,20001
9,Queer Identity and Authenticity Coaching,9,5,2,90/session,20001
10,Truer Love,9,5,,100/session,20001
11,Jeremy Rothenberg Coaching,9,5,32,175/session,20001
12,The Men Whisperer - Mickey A. Feher,9,5,12,190/session,20001
13,Ichko Batmunkh,9,5,7,89/session,20001
14,Cheryl Lister,9,5,6,150/session,20001
15,Emily Harman Coaching and Consulting LLC,9,5,,,20001
16,Spirit Catcher Ceremonies,9,5,4,,20001
17,Cameron Associates HR Consultant & Career Coach,9,5,20,100/session,20001
18,Cynthia Lee Life Coaching,9,5,,150/session,20001
19,Golden Opportunities Coaching,9,5,59,75/session,20001
20,Mia Brunsmann Life Coaching,9,5,,75/session,20001
21,Life Coach King,9,5,6,150/session,20001
22,Elevated Being by Jordan Harold,9,5,3,100/session,20001
23,"Heather Siegel, Mind/Body and Life Specialist",9,5,10,70/session,20001
24,Bee Defined Consulting,9,5,59,150/session,20001
25,Full-Circle Coaching w/Laura Sanders,9,5,,100/session,20001
26,"Purposeful Pathways Life Coaching, LLC",9,5,,100/session,20001
27,Christine Rizzo Coaching,9,5,,125/session,20001
28,Day Star Magic,9,5,,85/session,20001
29,Lovingly Done Ceremonies,9,5,36,85/session,20001
