,Service,Type,Rating,Hires,Price,Zip Code
0,Ruben Desir,406,5,12,100/hour,07102
1,Superior Host/MC,406,5,6,150/hour,07102
2,"Good People Global Group, Inc.",406,5,3,275/hour,07102
3,Billionaire Sounds International,406,5,41,100/hour,07102
4,Dj mc Brooklyn entertainment,406,4.5,72,115/hour,07102
5,Season Premiere LLC,406,5,5,115/hour,07102
6,DJ Demby,406,5,41,200/hour,07102
7,Sandy Hackett Comedy- New York,406,5,,,07102
8,Harry Freedman,406,4.5,5,,07102
9,DJ CEEJAY,406,,,250/hour,07102
10,Always Part of the Solution,406,,,150/hour,07102
11,MasTerDJjAmes,406,,,85/hour,07102
12,Kreative Sounds,406,,,150/hour,07102
13,RJC Studios DJ's and Photo Booths,406,5,343,,07102
