,Service,Type,Rating,Hires,Price,Zip Code
0,GoldHeart Studios,369,5,323,50/hour,07102
1,NJ Sound LLC,369,5,43,85/hour,07102
2,Cube Recording Studios,369,5,5,45/hour,07102
3,SB SONICS,369,5,18,75/hour,07102
4,Glass Bullet Sound Co.,369,5,,,07102
5,JahRock'n Recording Studio,369,5,62,55/hour,07102
6,J. Auch Productions,369,5,14,85/hour,07102
7,Ducada Entertainment,369,4.5,4,60/hour,07102
8,"Aaron ""SoulManStan"" Staniulis",369,5,5,85/hour,07102
9,Cortica Sound,369,5,8,80/hour,07102
10,Amano Recording,369,5,7,65/hour,07102
11,Paladin Studios,369,5,10,60/hour,07102
12,Ivan (Comuvia LLC),369,5,,45/hour,07102
13,Pete,369,5,,50/hour,07102
14,Bazzani Studios,369,5,5,40/hour,07102
15,HGE Production Studio,369,5,,,07102
16,Marcelo Maccagnan,369,5,99,50/hour,07102
17,Staircase Studio,369,5,,50/hour,07102
18,Simcha's Basement,369,5,36,,07102
19,Hit city records,369,5,,140/hour,07102
20,KJ Entertainment,369,5,23,45/hour,07102
21,Toshihiko Tomizawa,369,5,,50/hour,07102
22,Cerebral Sound Studios,369,,,70/hour,07102
23,Rap Academy,369,,,50/hour,07102
24,DMG Studios,369,5,,,07102
25,"Prod. By ZiG, LLC",369,5,,75/hour,07102
26,Unreal BPM,369,5,2,,07102
27,Dj Oakie E,369,,,55/hour,07102
28,Jake Lummus,369,5,,,07102
29,"Violin, Piano, and Drums Studio",369,5,5,80/hour,07102
