,Service,Type,Rating,Hires,Price,Zip Code
0,JUST4MOVE NYC,165,4.5,192,,07102
1,247 Moving & Freight Inc.,165,5,13,,07102
2,Wizzard movers LLC,165,4.5,116,,07102
3,Paula's Movers,165,5,20,,07102
4,Quick & Ready Services,165,4.5,74,,07102
5,Astra Moving,165,4.5,50,,07102
6,Jersey Moving Pro,165,4,33,,07102
7,MAMA MOVERS,165,5,,,07102
8,Moving Solutions NY,165,4,13,,07102
9,keira moving,165,5,,,07102
10,4 The Love Of Moving,165,5,,,07102
