,Service,Type,Rating,Hires,Price,Zip Code
0,FIRM1040®,327,5,176,275,11021
1,Tax Help of Carrollton,327,5,66,175,11021
2,"Steve Shapiro, EA",327,4.5,57,179,11021
3,"Financial Solutions, Inc.",327,5,67,150,11021
4,T & Y CPA Services,327,5,2,,11021
5,Perkins Total Tax & Accounting Solutions,327,5,168,200,11021
6,Shaw Tax Service,327,5,114,165,11021
7,HYGPJ Financials,327,5,75,225,11021
8,Yellow Rose Tax/Business Services,327,5,8,,11021
9,"Benedict George, LL.B, CPA",327,5,18,125,11021
10,Tax Genius,327,5,117,249,11021
11,Tax Geaks,327,5,53,,11021
12,"CM Business Solutions, LLC",327,5,36,130,11021
13,Quality Tax Service,327,5,46,175,11021
14,JCC & Associates LLC,327,5,27,200,11021
15,Sage Systems Accounting Services,327,5,2,140,11021
16,Number Sense Accounting & Bookkeeping Services,327,5,12,150,11021
17,Michael Verderosa CPA P.C.,327,5,44,200,11021
18,"Kenneth P. Rapoport CPA, Ltd.",327,4.5,7,300,11021
19,Top's Noble Tax Services,327,4.5,46,199,11021
20,Swarbrick Tax Services,327,5,31,275,11021
21,Accounting Tax USA,327,4.5,53,250,11021
22,Advantage Business Resources,327,5,9,250,11021
23,DH Financial,327,5,12,150,11021
24,Thomas Hawbaker CPA PLLC,327,5,3,,11021
25,KMT Accounting & Tax Services LLC,327,5,41,180,11021
26,"IRS Tax Solutions (Austin, TX)",327,5,29,,11021
27,GARIN A TASSAINER CPA,327,5,77,200,11021
28,"Tax And Business Solutions MBA,EA",327,5,157,140,11021
29,Perkins Tax Services,327,5,3,,11021
