,Service,Type,Rating,Hires,Price,Zip Code
0,Camila’s Cleaning,1,4.5,24,,06103
1,Clean Club LLC,1,5,191,115,06103
2,FC Cleaning Services,1,5,8,,06103
3,Rise and Shine Cleaning Service,1,4.5,36,,06103
4,Carla Cleaning Service,1,5,,,06103
5,First Choice Cleaning Connecticut LLC,1,4,10,100,06103
6,Happy Home Maid Service,1,,,,06103
7,(203 243 72 10)cleaning,1,,,,06103
8,Flaviane,1,,,70,06103
